symbol,C3L.02665,C3L.01663,C3N.02575,C3L.02546,C3L.00965,C3L.02963,C3N.04162,C3L.02646,C3N.02285,C3N.03875,C3N.03424,C3N.01017,C3L.00081,C3L.02649,C3L.01838,C3N.02252,C3L.03963,C3N.03072,C3L.02969,C3N.03662,C3N.03051,C3N.02434,C3L.02127,C3N.02339,C3L.03961,C3L.04391,C3L.02619,C3N.02494,C3N.03880,C3N.03092,C3L.02669,C3N.03877,C3N.01846,C3L.02964,C3N.00247,C3N.02288,C3L.01606,C3L.02164,C3N.02374,C3N.02675,C3N.02523,C3L.02130,C3N.02426,C3N.02284,C3L.00923,C3N.03486,C3N.04127,C3L.02951,C3L.02629,C3L.04013,C3N.00221,C3L.00568,C3N.04155,C3N.01025,C3L.02552,C3N.02375,C3L.02660,C3L.01884,C3N.02300,C3L.01285,C3L.02627,C3L.00993,C3N.02425,C3L.02170,C3N.00555,C3N.01893,C3N.03093,C3L.01455,C3N.03848,C3L.02968,C3N.03204,C3L.00445,C3N.02283,C3N.02289,C3L.03962,C3L.03272,C3N.01411,C3L.00415,C3N.03882,C3L.01000,C3L.02650,C3L.02358,C3L.02168,C3L.02625,C3N.01028,C3N.02435,C3N.03441,C3L.04071,C3N.01020,C3N.00497,C3N.01194,C3L.02648,C3L.03678,C3L.02891,C3L.00927,C3N.03886,C3L.04014,C3N.03076,C3N.03425,C3L.02163,C3N.04124,C3L.00904,C3N.00211,C3N.01892,C3L.00603,C3L.03965,C3N.03851,C3L.02349
UBAP2L,1.0205,1.5424000000000002,0.3917,0.5243,1.1799,0.3701,0.52,0.8363999999999999,0.9625,0.9218,-1.0989,0.8393,1.3562999999999998,1.2902,0.7238,0.4856999999999999,0.1192,0.9428,0.1910999999999999,0.9091,-0.5974999999999999,0.5721,0.6236,-0.0691,-0.41,0.8601000000000001,-0.3256,0.6054,2.1801,0.8057000000000001,2.1232,0.7596,1.8652,0.62,0.1696,0.386,0.3959,-0.0326,0.7641,0.0289999999999999,0.6349,-0.5856,0.1094,0.7864,-0.5123,0.8448,-0.12,-0.1109,0.2369,0.9909,1.2023,0.4667,0.43,1.1582,0.1879,1.3249,-0.1734,0.6464000000000001,0.1407,1.0765,0.1561,0.3299,0.4385,0.1304,0.6132,0.9143,-0.2928,-0.2961,-0.227,0.1355,0.6604,1.1925,2.8388,0.5629,0.6453,0.6273,0.92465,-0.2327,0.7445999999999999,0.1189,0.5504,0.2289999999999999,0.8956,1.058,0.3212,0.3939,0.2861,0.5622,-0.1522,-0.2793,0.2685,-0.3129,0.9115,0.473,-0.0648,1.006,0.7363000000000001,1.2575,0.4064,1.2206,0.6289,0.9781,1.4112999999999998,1.5494,0.6120000000000001,1.1767,0.4452,1.3397
UBE2F,0.3777,0.4938,-0.1511,-0.3565,0.2295,-0.213,-1.34,0.1033999999999999,0.1514,-0.9788,1.6407,-0.1187999999999999,0.4752999999999999,-0.2647,1.1252,0.1687,-0.2276,-0.8282,-0.1451,-0.1865,0.8278000000000001,-0.6638999999999999,-1.36,1.0602,-0.8124,0.8334,0.5075,-0.3348,-0.2083,-0.4634,-0.3784,-0.7096,0.1593,0.7589999999999999,1.1132,-0.1278,0.4569999999999999,0.4780999999999999,0.0326,1.5186,0.8352999999999999,0.8109000000000001,1.3059,-0.3792,0.8356,-0.0021999999999999,0.947,0.7103,0.7845,0.1095,-0.4357,0.1217,-0.2807,-0.0553999999999999,1.0748,-0.1881,0.5325,0.7779,0.8536,-0.6646,0.8181,0.2894,-0.7948000000000001,1.5081,0.3305,0.9764,0.6186,0.4146,0.6064999999999999,-0.6837,0.6229,-0.5265000000000001,-0.3700999999999999,1.3067,-0.7154,-0.3581,-0.0879499999999999,0.368,-0.6436,0.8288,0.7484000000000001,-0.0650999999999999,0.6592,-0.0128,0.0,-0.4831,-0.5722,0.2776,0.9822,-0.1908999999999999,-0.1182,-0.2566,0.1743,0.4457,1.3264,-0.4659,-0.0456,-0.2395999999999999,-0.1344,-0.6628999999999999,0.2793,0.3055,1.2439999999999998,0.5906,1.052,-0.6799000000000001,-0.1401,1.1411
UBE2H,1.8088,1.7913,0.5726,1.1172,-0.8262999999999999,0.1382999999999999,1.6918,2.1615,-0.5948,0.9161,-0.8163999999999999,1.5749,4.1674,0.2814,1.0737,1.7154,-1.6622,1.1376,-0.7361,1.3199,-1.7458,0.6347,2.142,0.3313,-0.8162,0.0736,-0.9033,0.1313,-0.5773,0.481,0.6765000000000001,0.5095,-1.7464,0.4311,-1.1485999999999998,1.4333,-1.5078,0.0072,1.0013,-0.0254,0.35,0.9648,-0.119,0.9747,-0.0427,-0.7348000000000001,0.3067999999999999,0.3695,-0.3747,0.3763,0.6287,0.8361000000000001,0.4579,0.4684,-0.3082,2.1203,1.2961,-0.8255,0.7692,0.5022000000000001,1.9268,-0.1851,2.7533,0.0306,-0.8918,-0.4674999999999999,0.6215999999999999,-0.2645,-0.5205000000000001,0.3295,1.5979,-0.1398,0.876,1.9018,-0.4233,-0.1912,0.17495,0.0054,0.5035000000000001,0.5755,-0.388,0.5062,1.8877,-2.9983,-0.1668,-1.8802,0.1226,-1.0238,0.592,-1.0621,0.1038,-0.7241000000000001,1.2389,0.1134,2.7777,-0.5095000000000001,1.6375,-0.1992,1.0758,0.1490999999999999,0.6441,2.8862,1.3859,-0.2516,-0.5051999999999999,0.2933,-0.0717,0.8472
UBE2I,0.1478,1.6117,0.7192000000000001,0.1542,0.2090999999999999,-0.3962,1.1113,-0.7215,0.876,1.1957,0.2825,0.6244,-0.0839999999999999,0.7191000000000001,0.5350999999999999,1.2782,0.0288999999999999,0.4613,1.5748,-0.303,0.1001,0.8497,0.0336,1.1375000000000002,0.9377,0.5589000000000001,-0.3893999999999999,0.4715,0.2345999999999999,-0.6521999999999999,0.8339000000000001,0.5632,-0.6227,-0.2958,0.4842,0.1702,1.9361,0.4962999999999999,0.7601,0.743,0.8546,0.4017,0.6723,0.7013999999999999,-0.8356,-0.0159999999999999,-0.4635,-0.4803999999999999,0.2754,1.5012,0.2353,0.7386999999999999,1.1427,0.2268,-0.1391,-0.0864999999999999,0.2642,-0.1931,1.0319,1.2058,2.7907,0.2852,0.4575,0.66,0.8835000000000001,0.213,-0.3496,1.1175,0.5751999999999999,0.5265,0.2688,0.5388,-0.3012,0.5991,-0.6588,1.2897,-0.27125,0.1975,0.3935999999999999,0.1126,-0.0117999999999999,0.687,0.0233,1.8379,0.6256,0.5293,-0.1588999999999999,0.0693999999999999,0.3009,1.3272,0.3186,0.0105,0.0377,0.0156,-0.0300999999999999,0.6963999999999999,-0.1403,0.6113,0.6066,0.4214,-0.3629,1.9081,0.8912,0.1567,0.6174,-0.076,-0.0083999999999999,0.458
UBE2J1,0.3847,-0.5222,-2.0819,0.3564,-0.7939999999999999,5.8504,0.9646,0.0689,-0.4866,1.6352,3.8462,-0.3868,-1.136,0.742,0.4391,0.6289,2.3704,-0.8168,2.5409,-0.5652999999999999,1.7057,-1.3027,-1.1754,-1.8748,5.3341,-0.1238,0.9415,2.242,2.7864,-0.667,1.507,-0.2872,-0.6169,2.1987,3.8946,-0.6926000000000001,2.2024,2.9956,-0.7226,-0.5509000000000001,0.0506999999999999,4.1181,-1.4345,-0.6553,2.7112,1.1859,2.5108,1.0716,2.1103,-0.1843,-1.0332,3.5798,-1.5448,0.4057,2.9615,0.9682,0.9452,0.5093,0.3501999999999999,0.0586,1.5931,0.6512,-0.1623,0.8135,0.8252,-0.5297000000000001,1.7451,6.0728,3.9913,1.3087000000000002,0.3228999999999999,-1.3248,-0.4055999999999999,1.2786,-1.4693,0.5439,-0.37865,2.2295000000000003,-1.3226,-1.2573,2.8824,-1.3234,-0.1397999999999999,3.0973,1.6599,0.0431,-0.3497,2.5542,0.0794,3.4136,5.3662,0.4991,-0.1837,2.1892,0.331,0.2062999999999999,-0.3962,0.4955,0.7501,-1.2744,1.1038,2.2856,-2.1314,0.0035999999999999,-1.0991,-1.3631,0.9172,-1.1728
UBE2K,0.793,1.2200000000000002,0.4467,-0.5277999999999999,-0.0561,2.3589,0.7444999999999999,0.5806,-0.2451,0.6935,-0.3482,0.3514,0.9477,0.3147,0.4288,0.1687,0.4264,0.1232,0.3681,-0.1777,-0.1202,0.8936000000000001,0.1367,1.0547,-0.5808,0.3581,0.4149,-0.0375,0.63,0.3541,1.1487,-0.1464,-0.4663,1.4753,0.1838,-0.5734,0.914,0.1739,0.7898000000000001,1.7941,0.9946,1.1486999999999998,0.3345,0.0739,-0.9332,0.0045999999999999,-0.0367,-0.2792,0.9927,0.8427,-0.0514999999999999,0.7223999999999999,0.9834,1.3555,0.3495,0.7845,0.516,1.4803,0.3127,0.2842,0.2691,0.0766,0.9403,-0.3454,0.7795000000000001,0.4468,0.1554,-0.3514,0.1056,0.0954,0.3625,-0.6288,1.7186,0.0281999999999999,-0.043,-0.307,0.44705,0.5601,-0.5337000000000001,0.6255,-0.1227,0.6556,0.7458,0.4827,1.2387,0.0677,0.1862,0.5933999999999999,0.3704,0.3172,0.5871,0.1546,0.6807,-0.4691,1.4884000000000002,-0.5014000000000001,0.1963,0.4605,1.6226,0.645,1.0582,2.8141,1.7023,1.0572,0.411,0.5417,1.0723,0.5216
UBE2L3,0.7789,-0.0612,-0.1671999999999999,1.0795,0.0306,0.5084,-0.1985,0.1983,0.292,-0.4594,-0.5417,0.6547000000000001,-0.3651,0.9338,0.8472999999999999,0.3246,-0.8022,0.4327,0.1308999999999999,1.25,0.207,0.4947999999999999,-0.3406,-0.3203,0.1442999999999999,0.8032,-0.5075000000000001,-0.0829999999999999,-0.2083,0.0118,0.4185999999999999,0.1129999999999999,1.0253,0.1247,0.8871,0.6782999999999999,0.4858,0.3151,0.5209,-0.6959000000000001,1.5354,0.1389,-0.0386,0.2022,-0.3232,0.1397,-0.1767,-0.505,-0.1505,-0.076,0.8107,0.7833000000000001,0.9038,0.426,-0.312,0.2031,-0.5779000000000001,-0.0895,0.0406,0.3383,0.7885000000000001,1.5365,0.0295999999999999,0.8174,0.6423000000000001,0.9084,-1.4402,-0.1816,-0.5948,0.8868,0.6145999999999999,0.0498,-1.195,-0.784,-0.3871,0.3177,0.62295,-0.4708,-0.4805,-0.2314,-0.6056999999999999,-0.1977,1.5680999999999998,-0.2813,1.0218,-0.5046999999999999,0.4905,0.0554999999999999,-0.7938000000000001,0.3993,1.4892,-0.6960000000000001,0.5511,0.8366,1.6527,0.3563,0.2384,0.1157999999999999,0.9263,1.7113,0.5377000000000001,0.8168,0.4984,6.8651,-0.1394999999999999,-0.1967999999999999,0.1434,0.6459999999999999
UBE2M,0.2581,0.5305,0.7925,0.9801,0.0612,1.0355,-0.3215,0.8938999999999999,0.3317,0.9218,0.2941,2.1412,0.4781999999999999,0.1063,-0.1132,2.1321,-0.0578,0.3209,0.7927,-0.1835,0.3304,1.0648,-0.3933999999999999,0.9056,0.4063,0.3146,0.916,0.1848,0.1185999999999999,0.3925,0.8339000000000001,1.3969,1.5175999999999998,0.1282,0.0601,0.2838,0.7377,-0.8693000000000001,-1.624,0.2102,0.9801,0.1202,0.238,0.6469999999999999,-0.2409,-0.2472,-0.4768,-0.5009,0.1119999999999999,1.4149,0.478,0.8564,0.42,0.4537,0.1052,0.6613,3.2774,0.5765,0.9631,0.2420999999999999,1.1222,0.8002,-0.3267,0.353,0.2099,1.8789,-0.7978,0.4265,-0.4265,0.6713,-0.025,0.6636,1.195,1.0052,0.5864,0.6785,-0.22675,0.322,0.0655999999999999,-0.2783,0.7127,-0.0916,1.1386,2.0265,-0.0083,0.9571,0.0317999999999999,-0.2395,0.3274,0.4782,0.5978,-0.2883,0.7042,-0.0586,0.7685,0.2112,1.634,-0.1238,-0.1315,1.3926999999999998,0.834,0.6967,0.5457,1.1994,-0.0797,-0.5108,0.8105,0.8499
UBE2N,-0.6029,0.9181,-0.6275,0.3974999999999999,0.1377,0.4374,-0.2223,-0.2213999999999999,0.721,-0.3567,0.5727000000000001,0.1871,-1.3128000000000002,0.5002,0.3396,0.2914,-0.2674,0.3123,0.1839999999999999,-0.0640999999999999,0.2136,0.1086,-0.4844999999999999,0.0303,0.9188,0.3414,0.4021,-0.2222999999999999,-0.0791,-0.5224,0.3081,0.2742,0.3649,0.3777,0.5902,0.2355,0.3814999999999999,0.5977,0.2402,0.6995,0.3016999999999999,0.7058,0.1802,0.6971999999999999,0.9485,-0.2082999999999999,-0.1067,0.1807,0.2433,0.5644,0.2445,0.0974,-0.0477999999999999,-0.1014999999999999,-0.0450999999999999,0.4711,0.1362,0.1371,0.1688,-0.0707,1.0011,0.2554,0.759,0.0345,0.659,0.0591999999999999,0.2182,0.3436,0.4069,0.4896,0.4688,-0.5689000000000001,0.5571,0.8002,0.4913,0.1776999999999999,0.45265,-0.1894,0.5159,0.8444,-0.0039,0.5255,0.799,0.3196,0.1585,-0.2369,0.2633999999999999,0.2221,0.5655,0.3583,0.2291,-0.7663,-0.1319,0.2228,-0.2986,0.0516,-0.4594,0.3259,0.6664,0.0258,0.2223,0.6315,0.0581999999999999,0.5031,0.9977,0.8868,-0.2352,0.5374
UBE2O,-0.8445999999999999,-0.2774,1.1704,-0.4934999999999999,1.3074,0.6281,0.0776999999999999,1.0462,-0.4398,0.8533,-0.7545,0.6421,0.3826,0.8274999999999999,-0.47,0.6979000000000001,-0.0289,0.1117,1.0404,-0.0116,-0.8946000000000001,1.4719,0.4965,-0.6213000000000001,-0.1936,-0.9137,-0.8874000000000001,0.3215,1.4736,0.5253,-0.2713,0.6429,0.4981,-0.8945000000000001,-0.0707,0.9479,1.2847,0.3078999999999999,-0.4043,-1.3266,0.3137999999999999,-0.03,-0.8202,0.3681,-0.4055999999999999,0.1809,-0.2234,-0.0903,-0.6149,0.3286,0.5791,0.1989,2.2514999999999996,0.7967,-1.4094,0.9639,0.6192,0.0924,-1.1226,1.4449,2.4435,0.8172,0.7126,-0.8251,1.1329,-0.2338,0.3198,0.0277,-0.3757,2.251,0.5542,1.2748,1.8092,0.7238,0.043,-0.1239,0.49705,2.1781,0.4467,0.6598999999999999,-0.7522,0.9955,0.1565,0.5594,0.4337999999999999,-0.1076999999999999,0.7358,-0.4233999999999999,-0.8765,0.071,1.1956,-0.921,0.6972,0.6840999999999999,-0.0695,0.1435,0.4102,0.3312,0.2869,-0.2235,0.7162,0.2231,-1.4804,-0.2698,0.0217,0.9834,1.184,0.744
UBE2Q1,-0.1500999999999999,1.0976,-0.3847,0.257,-0.3418,0.2729,0.602,0.7875,-0.0721,0.9075,-0.1354,0.7432,0.7477,2.3469,-0.2676,1.8944,0.1553999999999999,1.215,1.6527,0.0232999999999999,-0.9113,0.2464,0.5325,-0.798,0.224,0.8534,0.1308,0.4901999999999999,0.3348,0.8027,0.9444,0.2575,1.7319,-0.1818,-0.3605,1.0898,-0.036,0.3043,-0.3944,1.0909,-0.2559,0.4392,-0.016,1.3567,0.3721,0.9226,-0.2034,0.156,-0.0289,0.5837,1.2759,0.1786,-0.2269999999999999,1.3002,-0.4022,0.8732,-0.0248,0.5261,0.3721,0.4105,0.2476,-0.0616999999999999,0.0991,-0.0498999999999999,-0.1766999999999999,1.3966,-0.3823999999999999,-0.2921,-0.0117999999999999,0.8529,0.2521,0.5114,3.8192,0.0080999999999999,0.3283,-0.5493,0.51925,-0.1542,0.4821999999999999,0.1626,0.3366,-0.552,0.4761,1.2562,-0.2251999999999999,-0.4093,-0.0998999999999999,0.3817,-0.043,-0.1751999999999999,-0.0930999999999999,-0.123,0.6123999999999999,0.6333,0.5579,1.6282,-0.3472,-0.0484,-0.006,-0.4085,-0.0626999999999999,2.1003,-0.4982999999999999,0.7656,0.3404,-0.1553,0.7955000000000001,1.57
UBE2R2,0.3285,0.0368,1.6033,0.4009,-0.216,0.7552,-0.8157000000000001,0.1264,0.8652,0.5650999999999999,0.0619,-0.4246999999999999,0.7043,-0.0708999999999999,0.5454,-0.0103,0.1697999999999999,0.9428,0.5025,1.1422,0.0067,0.9833,0.5852,0.1049,0.2658,0.9706,0.7692,0.1848,-0.4692,0.6197,-1.2693,-0.478,0.1998,0.4311,1.3324,-0.7153,0.4426,-0.0906,0.2204,1.9028,-0.3742,0.3116,0.8781,-0.9161,0.0427,0.8974,0.3767999999999999,0.0493,-0.1377,1.3118,-0.4063,-0.7508999999999999,1.2323,0.6731,1.7438,2.023,0.5118,0.0196,0.0875,-0.2947,-0.8208,0.5640000000000001,-0.7568,0.2686,2.0933,-0.8403,0.756,0.1619,-1.8196,-0.0924,0.0584,1.6715,0.7638,0.6916,0.2921,-0.3231,0.94135,0.1623,0.0123999999999999,0.1282,0.2296999999999999,0.6098,0.7158,-1.253,1.7392,0.8463,-0.1407999999999999,0.8050999999999999,1.2104,-0.0078999999999999,0.6801,1.754,0.2355,-0.5473,-0.8055,1.6589,1.392,0.0701,-0.1225,0.0206,0.6897,0.0481,1.7714,0.3645,-0.2136999999999999,0.2484,0.4936,0.924
UBE2V2,-0.0399,0.2244,0.1374999999999999,1.1103,0.0595,0.1682,0.3884,-1.0779,0.238,0.6107,0.1896,-0.1315,-0.226,-0.1750999999999999,1.6741,-0.5906,-0.1445,0.5559000000000001,0.1167999999999999,0.1369999999999999,1.5054,0.2652,0.4581,0.497,0.3759,-0.3447,1.1267,-0.5786,0.0895999999999999,-0.3483,-0.2410999999999999,-0.8245,-1.0253,2.1987,-0.7705000000000001,-0.0341,1.3027,0.0471,1.2267,-0.3951,0.0506999999999999,-0.0487999999999999,-0.6658,0.3849,0.8539,0.3297,0.4435,1.9379,-0.2754,0.2667,0.2427,-0.1461,-0.1533,-0.2914,0.2254,0.3847,0.0205999999999999,0.9906,0.0061999999999999,1.1562,0.5194,0.0447,0.1559999999999999,0.0537,0.7213,-0.1923,0.0538,-0.0276,-0.1213,0.7883,0.7021,0.5139,1.8781,0.3378,0.7766,0.2799999999999999,1.54855,0.7765,0.6435,0.8601000000000001,0.1386,-0.0892,-0.2897,0.7735000000000001,-0.5171,-0.1785,0.6086,1.1348,1.4519000000000002,0.1815,0.0429,-0.4675,-0.1507,0.2072,1.0301,0.2805,-0.6803,0.6678,1.0847,-0.519,1.0658,0.3741,0.6910999999999999,0.2989,0.3024,-0.3866,-0.1501,-0.3732999999999999
UBE2Z,2.5337,0.2612,0.1099999999999999,0.3941,1.0201,-0.3626,0.5675,1.0635,0.0902,-0.1169999999999999,-0.3559,0.4803,1.6171,-0.5503,0.5386,0.5445,-0.4553,0.3238,0.0034999999999999,0.6207,-0.1803,0.3924999999999999,0.578,0.1518,0.038,1.071,0.0925,0.5679,1.9798,1.4431,0.4119,0.3909,0.8573,-1.1545999999999998,1.4985000000000002,0.386,0.3131,-0.2789,0.5644,0.3298,-0.5915,0.0376,0.8427,-0.0014,-0.0944999999999999,-0.0136999999999999,-0.1133,0.2505,-0.0224,-0.3569,0.546,-0.2354,0.9874,0.5569000000000001,0.5562,0.4474,0.2476999999999999,-0.0755,-0.0469,0.4916999999999999,0.0699999999999999,1.3812,0.74,-0.1037,0.501,0.9823,-0.0686999999999999,-0.0355,0.0548,2.4696,0.8936999999999999,0.6012,0.6319,0.973,0.4301999999999999,1.3893,-0.06755,-0.1164,0.5087999999999999,0.172,-0.0158,0.2314,0.3562,1.4032,1.3138,0.6862999999999999,-0.2451999999999999,0.2082,0.5853999999999999,0.7402,-1.1563,0.3127999999999999,0.8714,0.3206,0.1597,0.0661,0.9713,0.2855,-0.1613,0.8094,2.2704,1.2561,1.1349,1.1265,1.1805,1.3009000000000002,0.7871,0.9002
UBE3A,-0.0421999999999999,-0.0163,-0.9963,0.1131,-0.6529,1.0094,1.1760000000000002,0.7157,1.2978,0.7363,-0.3095,0.4525,0.542,-0.2918,-0.1886999999999999,0.6928000000000001,0.7372000000000001,1.0975,0.9272,0.3671999999999999,0.5241,1.9604,0.0743,-0.3369,0.7935,-0.1172,0.9192,0.517,0.1265,0.1859,0.3215,0.7207,0.1941,0.6628,0.5336,0.8543000000000001,0.4174,0.2897999999999999,-0.2895999999999999,-0.1813,1.0622,0.9873,-0.3184,0.4504,0.4666,-0.3754,0.0,0.2915,-0.2785999999999999,0.7537999999999999,0.9689,2.0578,0.5355,0.7654,0.0714,0.9985,-0.2105,-0.3386,0.9943,0.1278,1.1572,0.7874,-0.5987,0.0805,0.7546,1.1628,-0.5946,0.5409999999999999,0.2778,-0.2987,-0.2021,0.2819,1.1123,0.181,0.8671,1.0151,-0.38225,0.2489,0.3420999999999999,1.3136,-0.3206,0.429,0.506,0.3772,1.2387,0.2708,0.0954,-0.0833,0.0462999999999999,0.3456,1.3102,0.0527,0.5982,-0.4144,0.1713,0.8431,-0.5926,0.1643,0.4213,1.4698,1.081,-0.8614,-0.0072,-0.2005999999999999,0.0597,-1.0112,0.3202,0.0688
UBE3C,-0.1172999999999999,0.2408,-0.9848,1.1309,0.17,-0.4972000000000001,0.6581999999999999,0.0114999999999999,-0.0036,0.2226,-0.5338999999999999,1.0643,1.7244,0.0479,0.7134999999999999,0.8513000000000001,-0.8816999999999999,1.2838,-0.1486,1.6958,-0.721,0.8309000000000001,0.8323,0.0523999999999999,0.1557,0.0267999999999999,-0.4596,0.5465,0.2821,2.4318,-1.0985,0.302,-0.4866,0.9514,-0.311,-0.474,-0.8565,-0.1159,0.0109,0.1377,1.5015999999999998,0.0225,0.7495,0.0975999999999999,-0.0427,-0.0868999999999999,-0.0867,0.2874,-0.1762,-0.174,0.4467,1.1121,0.5634,0.3467,0.3344,0.5317000000000001,1.7791,0.0055999999999999,1.2226,0.0045,1.2674999999999998,-0.3384,1.6191,0.5833,0.158,1.2339,-0.3077,-0.6791,0.4069,0.7605999999999999,1.477,1.0104,0.8485,-0.008,1.2655999999999998,-0.2881,0.7099500000000001,0.0080999999999999,-0.4130999999999999,-0.2877,1.073,0.1831999999999999,0.6426000000000001,0.9429,0.6298,-0.6861999999999999,0.1453,0.0,0.6151,-0.6738999999999999,0.8699,-0.0387,0.4946,0.5786,1.9143,-0.4159,0.2384,0.3151,-0.1255,0.5114000000000001,-1.1039,-0.5971,0.8621,-0.7329,0.1376,1.4769,0.0433,1.2258
UBE4A,-0.3119999999999999,0.8119999999999999,-0.3069,-0.5073,0.5831000000000001,-0.1308,-0.8782000000000001,-0.0777,0.2704,-0.6677,0.654,-0.5157,0.6231,2.3907000000000003,-0.8576,-0.5267,0.3144,-1.4845,-0.6441000000000001,-0.7168000000000001,0.1769,-0.5699,-1.1538000000000002,-1.908,-0.2012,0.7597,-0.9576,-0.4714,-1.1335,1.4254,-1.5037,0.213,0.2462,0.0677,-0.3252,-0.7153,-0.619,-0.0254,0.4181,0.1885,-0.5432,0.0225,-0.6818,-0.5006,0.488,-0.5700000000000001,0.5502,-0.0534,1.1528,0.6301,-0.2868,-0.6494,0.1971,-0.7673,0.0902,0.0648,-0.2353,-0.845,0.2845,0.1804,0.479,-0.3213,0.4679999999999999,-0.2763,-0.1392999999999999,0.2337,-0.6184999999999999,-0.5093000000000001,0.3561,0.8221999999999999,0.1334,-0.3568,0.8839,1.0695,0.1404,-1.3167,-0.5600499999999999,0.2949,-0.6773,1.2542,-0.2296,-0.6822,-0.243,-0.3676,0.4213,0.6832,0.6949000000000001,-0.9509,0.0562,-0.4370999999999999,-0.7339,0.0984,-0.0471,0.5786,0.743,0.0661,1.5814,0.8105,-0.3227,0.5448000000000001,-0.1159,0.8546,-0.0036,-0.5323,1.0538,-0.1036,0.8488,0.5878
UBE4B,0.4129,-0.2978,0.481,-0.1783,0.3587,0.0561,0.5265,-0.6008,1.2942,0.4081,0.6269,-0.2503,0.0550999999999999,0.2355,1.4168,-0.7542,0.7045999999999999,1.2809,0.0848999999999999,0.7459,0.3271,1.046,0.7556,-0.2071,-0.0949,0.2142,-0.5873,0.6402,-0.1924,0.121,-1.0516,-0.3335,0.1100999999999999,1.3826,-1.1485999999999998,-1.0076,1.5942,-0.8150000000000001,0.8886000000000001,-0.5655,1.0236,-0.2327,0.981,0.0879,0.2562,-0.0067999999999999,0.7569,0.1478,-0.4258999999999999,0.9677,0.1563,1.1485999999999998,0.8719,0.5754,0.4209,0.7089000000000001,-0.194,0.8983,0.7098,0.9743,-0.4171,0.7853,0.8138,0.8365,1.5257999999999998,-0.7072,0.2809,-0.1421,-0.1879,0.3601999999999999,0.1875,0.5663,1.6438,0.2855,0.5343,0.1291999999999999,0.7765500000000001,0.2489,-0.2731,0.3378,0.4356,1.3957,0.9522,-0.4507,-0.1001,1.4033,0.6495,-0.2012999999999999,0.3737,0.6045,0.1682,0.594,0.0588999999999999,0.9734,0.8402999999999999,0.7495999999999999,0.3156,0.474,0.1135999999999999,-0.3982,0.9594,0.2849,-0.3237,0.813,0.6247,1.294,1.3541,-0.3706
UBFD1,2.027,2.0442,1.191,-0.4387,0.663,0.4785,-0.2892,-0.5059,1.0166,0.9703,-0.0193,0.4196,0.7941,0.3793,1.6844,0.0842999999999999,-0.5745,-0.0373,0.0494999999999999,-0.0961,0.5341,0.1504,0.5804,1.6318,-0.205,0.897,-0.2618,0.6749999999999999,0.8225,0.7643,0.2579,0.0388999999999999,-0.1854,-0.3885,0.0281999999999999,-0.1164,0.1656,-0.3188,0.2283,0.8227,0.1278999999999999,0.4655,1.6082,0.3263,0.8783,1.1446,0.4969,-0.2339999999999999,0.253,0.7769999999999999,-0.7685000000000001,0.4465,-0.5714,-0.2011,-0.4172,-0.3632,0.2105,-1.0577,0.4720999999999999,-0.1202999999999999,0.6809000000000001,2.1835,-0.5397000000000001,0.7675000000000001,0.6298,0.5799000000000001,0.1315,-0.2961,-0.227,0.0769,-0.277,0.2244999999999999,2.2226,0.9127,0.6951,0.7296,-0.56375,1.5368,-0.0266,0.3878,-0.1702,0.3278,-0.2863,1.6845,0.2669,0.7847999999999999,0.0772,-0.2290999999999999,2.0406,0.5129,1.2422000000000002,0.1546,2.8522000000000003,-0.043,-0.2893,0.8785999999999999,-0.3016,0.6409,0.6664,-0.1002,-0.1044999999999999,0.8992,1.0913,-0.0183,1.4938,0.4796,1.4325,-0.6645000000000001
UBL5,0.4927,0.4774,0.1901,0.3187,0.1717,-0.6953,0.7898000000000001,0.3161,-0.5839,0.1798,-0.0503,0.766,-0.0261,-0.2981,0.5179999999999999,0.6774,-1.1924,-0.2322,-0.1805,0.641,-0.1202,-0.8225,0.4437,0.1711,0.4327999999999999,-0.6158,-0.2075,0.7179,0.4402,0.0738,0.0636,-0.0093,0.1911,-0.278,0.6079,-0.1051,0.2483,0.9454,-0.1076999999999999,0.7249,0.0409999999999999,0.1051,0.4857,0.2064,0.0670999999999999,-0.2013999999999999,-0.6535,-0.698,0.4163,0.4652,1.7723,-0.9173,0.6111,-0.5146000000000001,0.6201,0.7629,-0.0867,0.2379,0.6096999999999999,-0.7366999999999999,0.3418,0.1724,-0.1792,0.046,-0.6028,0.2101,0.4064,-0.2369,-0.2347999999999999,-0.5143,-0.1790999999999999,-0.4841,0.7934,-0.02,-0.0702,1.0231,0.32855,-0.0812,0.4999,1.1822,-0.2613,0.4483,0.8789,0.5817,0.4004,-0.2739,1.2671,1.055,0.2216,0.8285,1.9116,-0.7417,0.8526,0.1955,-0.7292000000000001,0.1740999999999999,-0.1192,1.236,0.5588,-0.3982,1.7155999999999998,-0.4358,0.2838,0.0035999999999999,-0.0253999999999999,0.59,0.4352,0.1536
